No.,Sex,type,Dam,Sire,D.O.B,DW,LW,BirthType,Slaughter.Sale.Date,Sold.as.Store.or.Breeding,Day,Weight,AgeMonths,DurationBeforeSlaughter,LambID,Year
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,1,30,0.0333333333333333,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,103,30,3.43333333333333,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,130,36,4.33333333333333,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,157,39,5.23333333333333,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,193,46,6.43333333333333,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,223,46,7.43333333333333,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,256,47,8.53333333333333,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,290,50,9.66666666666667,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,317,52,10.5666666666667,349,Lamb313,2019
777,M,pedigree,448/16,1621,2019-03-16,26.8,57,Twin,2020-02-28,Prime,347,57,11.5666666666667,349,Lamb313,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,1,37,0.0333333333333333,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,103,37,3.43333333333333,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,130,35,4.33333333333333,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,157,38,5.23333333333333,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,193,45,6.43333333333333,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,223,48,7.43333333333333,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,256,48,8.53333333333333,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,290,51,9.66666666666667,321,Lamb314,2019
778,M,pedigree,448/16,1621,2019-03-16,23.9,53,Twin,2020-01-31,Prime,317,53,10.5666666666667,321,Lamb314,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,1,30,0.0333333333333333,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,103,30,3.43333333333333,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,130,36,4.33333333333333,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,157,40,5.23333333333333,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,193,42,6.43333333333333,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,223,44,7.43333333333333,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,256,44,8.53333333333333,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,290,43,9.66666666666667,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,317,45,10.5666666666667,518,Lamb315,2019
779,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-08-15,breeding sulg ewe,347,46,11.5666666666667,518,Lamb315,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,1,32,0.0333333333333333,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,103,32,3.43333333333333,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,130,40,4.33333333333333,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,157,44,5.23333333333333,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,193,48,6.43333333333333,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,223,49,7.43333333333333,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,256,49,8.53333333333333,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,290,51,9.66666666666667,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,317,51,10.5666666666667,588,Lamb316,2019
780,F,pedigree,569/17,1621,2019-03-16,NA,NA,Twin,2020-10-24,breeding sulg ewe,347,54,11.5666666666667,588,Lamb316,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,1,33,0.0333333333333333,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,105,33,3.5,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,132,35,4.4,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,159,38,5.3,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,195,43,6.5,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,225,45,7.5,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,258,47,8.6,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,292,49,9.73333333333333,342,Lamb317,2019
782,M,pedigree,548/12,590,2019-03-14,25.4,52,Twin,2020-02-19,Prime,319,52,10.633333333333301,342,Lamb317,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,1,25,0.0333333333333333,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,105,25,3.5,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,132,31,4.4,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,159,34,5.3,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,195,37,6.5,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,225,39,7.5,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,258,41,8.6,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,292,41,9.73333333333333,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,319,41,10.633333333333301,520,Lamb318,2019
783,F,pedigree,548/12,590,2019-03-14,NA,NA,Twin,2020-08-15,breeding sulg ewe,349,42,11.633333333333301,520,Lamb318,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,1,40,0.0333333333333333,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,100,40,3.33333333333333,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,127,47,4.23333333333333,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,154,50,5.13333333333333,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,190,55,6.33333333333333,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,220,58,7.33333333333333,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,253,59,8.43333333333333,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,287,57,9.56666666666667,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,314,57,10.4666666666667,NA,Lamb319,2019
784,F,pedigree,479/16,1621,2019-03-19,NA,NA,Twin,NA,NA,344,59,11.4666666666667,NA,Lamb319,2019
785,M,pedigree,479/16,1621,2019-03-19,26.8,NA,Twin,2019-11-08,Prime,1,44,0.0333333333333333,234,Lamb320,2019
785,M,pedigree,479/16,1621,2019-03-19,26.8,NA,Twin,2019-11-08,Prime,100,44,3.33333333333333,234,Lamb320,2019
785,M,pedigree,479/16,1621,2019-03-19,26.8,NA,Twin,2019-11-08,Prime,127,47,4.23333333333333,234,Lamb320,2019
785,M,pedigree,479/16,1621,2019-03-19,26.8,NA,Twin,2019-11-08,Prime,154,47,5.13333333333333,234,Lamb320,2019
785,M,pedigree,479/16,1621,2019-03-19,26.8,NA,Twin,2019-11-08,Prime,190,53,6.33333333333333,234,Lamb320,2019
785,M,pedigree,479/16,1621,2019-03-19,26.8,NA,Twin,2019-11-08,Prime,220,55,7.33333333333333,234,Lamb320,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,1,41,0.0333333333333333,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,100,41,3.33333333333333,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,127,50,4.23333333333333,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,154,54,5.13333333333333,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,190,57,6.33333333333333,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,220,58,7.33333333333333,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,253,60,8.43333333333333,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,287,56,9.56666666666667,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,314,57,10.4666666666667,1278,Lamb321,2019
786,F,pedigree,323/15,1621,2019-03-19,NA,NA,Single,2022-09-17,breeding ewe,344,58,11.4666666666667,1278,Lamb321,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,1,36,0.0333333333333333,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,93,36,3.1,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,120,41,4,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,147,45,4.9,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,183,47,6.1,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,213,50,7.1,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,246,54,8.2,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,280,51,9.33333333333333,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,307,52,10.2333333333333,508,Lamb322,2019
787,F,pedigree,536/17,1621,2019-03-26,NA,NA,Single,2020-08-15,breeding sulg ewe,337,54,11.2333333333333,508,Lamb322,2019
187,M,commercial,550/17,NA,2020-03-21,21.3,45,Twin,2020-07-24,Prime,1,45,0.0333333333333333,125,Lamb2,2020
187,M,commercial,550/17,NA,2020-03-21,21.3,45,Twin,2020-07-24,Prime,124,45,4.13333333333333,125,Lamb2,2020
188,F,commercial,580/17,NA,2020-03-22,20.7,43,Twin,2020-08-07,Prime,1,38,0.0333333333333333,138,Lamb3,2020
188,F,commercial,580/17,NA,2020-03-22,20.7,43,Twin,2020-08-07,Prime,123,38,4.1,138,Lamb3,2020
189,F,commercial,580/17,NA,2020-03-22,21.1,44,Twin,2020-08-21,Prime,1,36,0.0333333333333333,152,Lamb4,2020
189,F,commercial,580/17,NA,2020-03-22,21.1,44,Twin,2020-08-21,Prime,123,36,4.1,152,Lamb4,2020
190,F,commercial,616/18,NA,2020-03-23,20.1,43,Triplet,2021-03-05,Prime,1,21,0.0333333333333333,347,Lamb5,2020
190,F,commercial,616/18,NA,2020-03-23,20.1,43,Triplet,2021-03-05,Prime,122,21,4.06666666666667,347,Lamb5,2020
190,F,commercial,616/18,NA,2020-03-23,20.1,43,Triplet,2021-03-05,Prime,168,29,5.6,347,Lamb5,2020
190,F,commercial,616/18,NA,2020-03-23,20.1,43,Triplet,2021-03-05,Prime,198,35,6.6,347,Lamb5,2020
190,F,commercial,616/18,NA,2020-03-23,20.1,43,Triplet,2021-03-05,Prime,226,40,7.53333333333333,347,Lamb5,2020
190,F,commercial,616/18,NA,2020-03-23,20.1,43,Triplet,2021-03-05,Prime,255,41,8.5,347,Lamb5,2020
190,F,commercial,616/18,NA,2020-03-23,20.1,43,Triplet,2021-03-05,Prime,289,44,9.63333333333333,347,Lamb5,2020
429,M,commercial,550/17,NA,2020-03-21,19.5,41,Twin,2020-07-24,Prime,1,41,0.0333333333333333,125,Lamb15,2020
429,M,commercial,550/17,NA,2020-03-21,19.5,41,Twin,2020-07-24,Prime,124,41,4.13333333333333,125,Lamb15,2020
595,M,commercial,616/18,NA,2020-03-23,22.3,47,Triplet,2020-10-09,Prime,1,31,0.0333333333333333,200,Lamb163,2020
595,M,commercial,616/18,NA,2020-03-23,22.3,47,Triplet,2020-10-09,Prime,122,31,4.06666666666667,200,Lamb163,2020
595,M,commercial,616/18,NA,2020-03-23,22.3,47,Triplet,2020-10-09,Prime,168,40,5.6,200,Lamb163,2020
595,M,commercial,616/18,NA,2020-03-23,22.3,47,Triplet,2020-10-09,Prime,198,47,6.6,200,Lamb163,2020
596,F,commercial,616/18,NA,2020-03-23,19.1,41,Triplet,2020-09-08,Prime,1,31,0.0333333333333333,169,Lamb164,2020
596,F,commercial,616/18,NA,2020-03-23,19.1,41,Triplet,2020-09-08,Prime,122,31,4.06666666666667,169,Lamb164,2020
596,F,commercial,616/18,NA,2020-03-23,19.1,41,Triplet,2020-09-08,Prime,168,41,5.6,169,Lamb164,2020
599,M,commercial,520/16,NA,2020-03-26,21.5,43,Triplet,2020-10-16,Prime,1,31,0.0333333333333333,204,Lamb165,2020
599,M,commercial,520/16,NA,2020-03-26,21.5,43,Triplet,2020-10-16,Prime,119,31,3.96666666666667,204,Lamb165,2020
599,M,commercial,520/16,NA,2020-03-26,21.5,43,Triplet,2020-10-16,Prime,165,41,5.5,204,Lamb165,2020
599,M,commercial,520/16,NA,2020-03-26,21.5,43,Triplet,2020-10-16,Prime,195,43,6.5,204,Lamb165,2020
600,M,commercial,520/16,NA,2020-03-26,19.3,42,Triplet,2020-08-21,Prime,1,35,0.0333333333333333,148,Lamb166,2020
600,M,commercial,520/16,NA,2020-03-26,19.3,42,Triplet,2020-08-21,Prime,119,35,3.96666666666667,148,Lamb166,2020
801,F,commercial,520/16,NA,2020-03-26,22.3,43,Triplet,2020-11-05,Prime,1,27,0.0333333333333333,224,Lamb323,2020
801,F,commercial,520/16,NA,2020-03-26,22.3,43,Triplet,2020-11-05,Prime,119,27,3.96666666666667,224,Lamb323,2020
801,F,commercial,520/16,NA,2020-03-26,22.3,43,Triplet,2020-11-05,Prime,165,35,5.5,224,Lamb323,2020
801,F,commercial,520/16,NA,2020-03-26,22.3,43,Triplet,2020-11-05,Prime,195,39,6.5,224,Lamb323,2020
801,F,commercial,520/16,NA,2020-03-26,22.3,43,Triplet,2020-11-05,Prime,223,43,7.43333333333333,224,Lamb323,2020
802,F,commercial,1147/13,NA,2020-03-26,19.7,42,Twin,2020-10-16,Prime,1,26,0.0333333333333333,204,Lamb324,2020
802,F,commercial,1147/13,NA,2020-03-26,19.7,42,Twin,2020-10-16,Prime,119,26,3.96666666666667,204,Lamb324,2020
802,F,commercial,1147/13,NA,2020-03-26,19.7,42,Twin,2020-10-16,Prime,165,33,5.5,204,Lamb324,2020
802,F,commercial,1147/13,NA,2020-03-26,19.7,42,Twin,2020-10-16,Prime,195,40,6.5,204,Lamb324,2020
803,M,commercial,1147/13,NA,2020-03-26,18.7,40,Twin,2020-08-27,Prime,1,39,0.0333333333333333,154,Lamb325,2020
803,M,commercial,1147/13,NA,2020-03-26,18.7,40,Twin,2020-08-27,Prime,119,39,3.96666666666667,154,Lamb325,2020
804,F,commercial,1061/13,NA,2020-03-27,22.5,50,Triplet,2020-10-02,Prime,1,35,0.0333333333333333,189,Lamb326,2020
804,F,commercial,1061/13,NA,2020-03-27,22.5,50,Triplet,2020-10-02,Prime,118,35,3.93333333333333,189,Lamb326,2020
804,F,commercial,1061/13,NA,2020-03-27,22.5,50,Triplet,2020-10-02,Prime,164,41,5.46666666666667,189,Lamb326,2020
805,M,commercial,1061/13,NA,2020-03-27,21.7,45,Triplet,2020-10-09,Prime,1,27,0.0333333333333333,196,Lamb327,2020
805,M,commercial,1061/13,NA,2020-03-27,21.7,45,Triplet,2020-10-09,Prime,118,27,3.93333333333333,196,Lamb327,2020
805,M,commercial,1061/13,NA,2020-03-27,21.7,45,Triplet,2020-10-09,Prime,164,39,5.46666666666667,196,Lamb327,2020
805,M,commercial,1061/13,NA,2020-03-27,21.7,45,Triplet,2020-10-09,Prime,194,45,6.46666666666667,196,Lamb327,2020
806,M,commercial,1061/13,NA,2020-03-27,19.7,44,Triplet,2020-09-08,Prime,1,36,0.0333333333333333,165,Lamb328,2020
806,M,commercial,1061/13,NA,2020-03-27,19.7,44,Triplet,2020-09-08,Prime,118,36,3.93333333333333,165,Lamb328,2020
806,M,commercial,1061/13,NA,2020-03-27,19.7,44,Triplet,2020-09-08,Prime,164,44,5.46666666666667,165,Lamb328,2020
811,F,commercial,543/17,NA,2020-03-29,21.3,45,Triplet,2020-10-02,Prime,1,29,0.0333333333333333,187,Lamb329,2020
811,F,commercial,543/17,NA,2020-03-29,21.3,45,Triplet,2020-10-02,Prime,116,29,3.86666666666667,187,Lamb329,2020
811,F,commercial,543/17,NA,2020-03-29,21.3,45,Triplet,2020-10-02,Prime,162,40,5.4,187,Lamb329,2020
812,F,commercial,543/17,NA,2020-03-29,18.3,39,Triplet,2020-08-27,Prime,1,34,0.0333333333333333,151,Lamb330,2020
812,F,commercial,543/17,NA,2020-03-29,18.3,39,Triplet,2020-08-27,Prime,116,34,3.86666666666667,151,Lamb330,2020
813,M,commercial,1153/13,NA,2020-04-06,20.9,45,Single,2020-08-07,Prime,1,39,0.0333333333333333,123,Lamb331,2020
813,M,commercial,1153/13,NA,2020-04-06,20.9,45,Single,2020-08-07,Prime,108,39,3.6,123,Lamb331,2020
821,M,pedigree,443/16,1621,2020-03-17,22.5,48,Twin,2020-10-29,Prime,1,39,0.0333333333333333,226,Lamb332,2020
821,M,pedigree,443/16,1621,2020-03-17,22.5,48,Twin,2020-10-29,Prime,128,39,4.26666666666667,226,Lamb332,2020
821,M,pedigree,443/16,1621,2020-03-17,22.5,48,Twin,2020-10-29,Prime,174,45,5.8,226,Lamb332,2020
821,M,pedigree,443/16,1621,2020-03-17,22.5,48,Twin,2020-10-29,Prime,204,49,6.8,226,Lamb332,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,1,42,0.0333333333333333,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,128,42,4.26666666666667,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,174,44,5.8,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,204,50,6.8,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,232,55,7.73333333333333,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,261,54,8.7,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,295,55,9.83333333333333,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,323,54,10.7666666666667,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,365,55,12.1666666666667,462,Lamb333,2020
822,F,pedigree,443/16,1621,2020-03-17,NA,NA,Twin,2021-06-22,sulg ewe,393,62,13.1,462,Lamb333,2020
823,M,pedigree,690/18,2474,2020-03-18,28.6,57,Twin,2020-12-04,Prime,1,37,0.0333333333333333,261,Lamb334,2020
823,M,pedigree,690/18,2474,2020-03-18,28.6,57,Twin,2020-12-04,Prime,127,37,4.23333333333333,261,Lamb334,2020
823,M,pedigree,690/18,2474,2020-03-18,28.6,57,Twin,2020-12-04,Prime,173,47,5.76666666666667,261,Lamb334,2020
823,M,pedigree,690/18,2474,2020-03-18,28.6,57,Twin,2020-12-04,Prime,203,52,6.76666666666667,261,Lamb334,2020
823,M,pedigree,690/18,2474,2020-03-18,28.6,57,Twin,2020-12-04,Prime,231,52,7.7,261,Lamb334,2020
823,M,pedigree,690/18,2474,2020-03-18,28.6,57,Twin,2020-12-04,Prime,260,57,8.66666666666667,261,Lamb334,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,1,33,0.0333333333333333,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,127,33,4.23333333333333,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,173,39,5.76666666666667,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,203,47,6.76666666666667,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,231,49,7.7,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,260,51,8.66666666666667,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,294,53,9.8,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,322,53,10.7333333333333,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,364,55,12.133333333333301,NA,Lamb335,2020
824,F,pedigree,690/18,2474,2020-03-18,NA,NA,Twin,NA,NA,392,62,13.0666666666667,NA,Lamb335,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,1,33,0.0333333333333333,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,126,33,4.2,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,172,41,5.73333333333333,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,202,48,6.73333333333333,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,230,51,7.66666666666667,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,259,53,8.63333333333333,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,293,57,9.76666666666667,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,321,58,10.7,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,363,61,12.1,460,Lamb336,2020
825,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2021-06-22,sulg ewe,391,67,13.0333333333333,460,Lamb336,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,1,33,0.0333333333333333,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,126,33,4.2,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,172,42,5.73333333333333,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,202,53,6.73333333333333,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,230,53,7.66666666666667,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,259,54,8.63333333333333,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,293,56,9.76666666666667,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,321,58,10.7,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,363,61,12.1,912,Lamb337,2020
826,F,pedigree,627/18,2474,2020-03-19,NA,NA,Twin,2022-09-17,breeding ewe,391,67,13.0333333333333,912,Lamb337,2020
827,F,pedigree,184/13,1621,2020-03-19,NA,NA,Single,2021-06-22,sulg ewe,1,42,0.0333333333333333,460,Lamb338,2020
827,F,pedigree,184/13,1621,2020-03-19,NA,NA,Single,2021-06-22,sulg ewe,126,42,4.2,460,Lamb338,2020
827,F,pedigree,184/13,1621,2020-03-19,NA,NA,Single,2021-06-22,sulg ewe,172,47,5.73333333333333,460,Lamb338,2020
827,F,pedigree,184/13,1621,2020-03-19,NA,NA,Single,2021-06-22,sulg ewe,202,48,6.73333333333333,460,Lamb338,2020
827,F,pedigree,184/13,1621,2020-03-19,NA,NA,Single,2021-06-22,sulg ewe,230,56,7.66666666666667,460,Lamb338,2020
